payment_type,profit_per_order,category_id,category_name,customer_city,customer_id,customer_segment,department_id,department_name,market,order_country,order_date,order_id,order_item_discount_rate,order_item_quantity,sales,order_item_total_amount,order_profit_per_order,order_region,order_state,order_status,product_price,shipping_date,shipping_mode,label
DEBIT,16.720503,46,Indoor/Outdoor Games,Caguas,6584.523,Consumer,7,Fan Shop,LATAM,Mexico,2015-03-16 00:00:00+00:00,4564.8423,0.16,4,199.92,168.59157,16.898592,Central America,Tabasco,COMPLETE,49.98,2015-05-14 00:00:00+01:00,Second Class,1
CASH,20.902416,24,Women's Apparel,Caguas,3217.8364,Consumer,5,Golf,LATAM,Chile,2015-02-19 00:00:00+00:00,9311.365,0.16,1,50,41.765266,20.337612,South America,Bio-Bio,CLOSED,50,2015-06-21 00:00:00+01:00,Standard Class,1
DEBIT,46.753075,18,Men's Footwear,Hampton,7756.3853,Consumer,4,Apparel,Pacific Asia,Jordan,2016-12-20 00:00:00+00:00,46871.406,0.2,1,129.99,102.04988,48.2111,West Asia,Pernambuco,COMPLETE,129.99,2017-01-31 00:00:00+00:00,Standard Class,1
PAYMENT,32.737656,46,Indoor/Outdoor Games,Ventura,4188.4673,Consumer,7,Fan Shop,Pacific Asia,China,2015-11-14 00:00:00+00:00,23773.691,0.2,3,134.44102,120.89,34.05627,Eastern Asia,Gansu,PENDING_PAYMENT,49.98,2015-12-02 00:00:00+00:00,First Class,1
DEBIT,104.85443,45,Fishing,Howell,3526.655,Consumer,7,Fan Shop,Pacific Asia,Norway,2016-07-21 00:00:00+01:00,38869.613,0.17,1,399.98,327.98,105.93173,East Africa,Bishkek,COMPLETE,399.98,2016-05-02 00:00:00+01:00,Second Class,1
TRANSFER,78.95951,46,Indoor/Outdoor Games,Woodbridge,1424.4635,Consumer,7,Fan Shop,Pacific Asia,Mexico,2016-05-29 00:00:00+01:00,40481.734,0.1,5,249.9,224.99208,78.22835,South Asia,Auvergne,PENDING,49.98,2016-04-14 00:00:00+01:00,Standard Class,0
DEBIT,12.991655,29,Shop By Sport,Saint Louis,8.827937,Consumer,5,Golf,LATAM,Mexico,2015-06-14 00:00:00+01:00,9420.968,0.09,4,175.1168,159.99,15.342218,Central America,Ontario,COMPLETE,39.99,2015-07-14 00:00:00+01:00,First Class,1
DEBIT,57.451313,18,Men's Footwear,Montebello,3739.0527,Corporate,4,Apparel,USCA,United States,2016-09-15 00:00:00+01:00,37208.277,0,1,129.99,134.95656,59.19075,US Center ,Nebraska,COMPLETE,129.99,2016-09-06 00:00:00+01:00,Same Day,1
DEBIT,56.78889,24,Women's Apparel,Alameda,2166.16,Consumer,5,Golf,LATAM,Colombia,2017-02-28 00:00:00+00:00,56778.65,0.05,4,199.99,181.99123,60.48577,South America,Aquitaine-Limousin-Poitou-Charentes,COMPLETE,50,2017-03-20 00:00:00+00:00,Second Class,1
CASH,53.7382,17,Cleats,Wyoming,6306.7505,Corporate,4,Apparel,LATAM,Peru,2015-04-16 00:00:00+01:00,4133.7124,0.12,2,119.98,106.59,58.0624,South America,Bavaria,CLOSED,59.99,2015-03-12 00:00:00+00:00,Standard Class,1
DEBIT,81.63214,24,Women's Apparel,Zanesville,1078.8357,Consumer,5,Golf,LATAM,Mexico,2017-03-20 00:00:00+00:00,57379.23,0.09,4,200,181.95747,86.11976,Central America,Duarte,COMPLETE,50,2017-04-24 00:00:00+01:00,Second Class,1
DEBIT,22.141624,46,Indoor/Outdoor Games,Caguas,1322.4249,Corporate,7,Fan Shop,Europe,Spain,2015-07-26 00:00:00+01:00,14391.776,0.01,1,49.98,48.989532,19.844809,Southern Europe,Catalonia,COMPLETE,49.98,2015-07-11 00:00:00+01:00,Standard Class,1
TRANSFER,77.36512,46,Indoor/Outdoor Games,Caguas,8073.017,Home Office,7,Fan Shop,LATAM,China,2015-11-23 00:00:00+00:00,832.3292,0.15,5,249.9,217.9189,71.99658,South America,Santander,PROCESSING,49.98,2015-01-16 00:00:00+00:00,Standard Class,1
TRANSFER,54.878235,48,Water Sports,Davis,6646.8193,Consumer,7,Fan Shop,USCA,United States,2016-09-01 00:00:00+01:00,37504.59,0.03,1,199.99,195.99411,51.857216,US Center ,Illinois,PENDING,199.99,2016-09-01 00:00:00+01:00,Second Class,1
DEBIT,137.31462,45,Fishing,Caguas,9511.178,Consumer,7,Fan Shop,Pacific Asia,Indonesia,2016-03-11 00:00:00+00:00,29642.889,0.2,1,399.98,299.99,136.12323,Southeast Asia,Jakarta,COMPLETE,399.98,2016-04-06 00:00:00+01:00,First Class,1
PAYMENT,58.73271,18,Men's Footwear,Opa Locka,11776.729,Home Office,4,Apparel,Pacific Asia,India,2015-12-26 00:00:00+00:00,26445.7,0.02,1,129.99,126.09,58.786774,South Asia,Kinshasa,PENDING_PAYMENT,129.99,2016-01-07 00:00:00+00:00,Standard Class,1
DEBIT,-50.79237,45,Fishing,Caguas,8383.892,Home Office,7,Fan Shop,LATAM,Brazil,2015-01-20 00:00:00+00:00,1362.3384,0.01,1,399.98,394.0348,-46.90675,South America,Parana,COMPLETE,399.98,2015-01-22 00:00:00+00:00,Standard Class,1
CASH,2.0129623,43,Camping & Hiking,Guayama,3598.0042,Corporate,7,Fan Shop,Pacific Asia,Camboya,2015-12-30 00:00:00+00:00,22412.693,0.06,1,299.98,287.97125,-5.6328683,Southeast Asia,Nom Pen,CLOSED,299.98,2015-12-14 00:00:00+00:00,Standard Class,1
TRANSFER,58.841347,48,Water Sports,Dallas,1390.1085,Consumer,7,Fan Shop,LATAM,Brazil,2015-01-17 00:00:00+00:00,1242.3903,0.25,1,199.99,149.99,59.203087,South America,California,PENDING,199.99,2015-01-15 00:00:00+00:00,Same Day,0
DEBIT,51.82665,2.0002134,Soccer,La Habra,5666.5244,Consumer,2,Fitness,LATAM,Mexico,2017-09-18 00:00:00+01:00,57392.81,0.2,5,299.98,291.28784,50.855984,Central America,Yucatan,PROCESSING,59.99,2017-04-13 00:00:00+01:00,Second Class,1
PAYMENT,-18.632936,24,Women's Apparel,Quincy,11125.397,Consumer,5,Golf,Europe,Italy,2017-09-14 00:00:00+01:00,66041.41,0.1,3,150,129.99,-26.347755,Southern Europe,Bahia,PENDING_PAYMENT,50,2017-07-14 00:00:00+01:00,Second Class,1
PAYMENT,52.2084,48,Water Sports,Caguas,11571.403,Corporate,7,Fan Shop,Pacific Asia,Nepal,2015-05-03 00:00:00+01:00,21714.416,0.06,1,199.99,181.3793,53.787724,West Asia,Central,PENDING_PAYMENT,199.99,2015-10-10 00:00:00+01:00,Standard Class,1
PAYMENT,11.142615,46,Indoor/Outdoor Games,Glen Burnie,4651.567,Home Office,7,Fan Shop,Europe,Spain,2015-08-10 00:00:00+01:00,16906.705,0.17335545,1,49.98,41.702187,9.718443,South of  USA ,Valenciana,PENDING_PAYMENT,49.98,2015-11-02 00:00:00+00:00,Standard Class,1
PAYMENT,47.78747,9,Cardio Equipment,Caguas,372.1227,Consumer,3,Footwear,LATAM,Honduras,2017-01-29 00:00:00+00:00,53204.875,0.06,1,129.99,128.69,46.086864,Central America,Francisco Morazan,PENDING_PAYMENT,99.99,2017-02-22 00:00:00+00:00,Standard Class,1
DEBIT,-12.222626,17,Cleats,Lutz,10849.989,Corporate,4,Apparel,Pacific Asia,Turkey,2016-09-16 00:00:00+01:00,40995.066,0.07,2,119.98,110.49,-16.333242,West Asia,San Salvador,COMPLETE,59.99,2016-07-10 00:00:00+01:00,Standard Class,1
TRANSFER,-318.32712,9,Cardio Equipment,Lompoc,7441.3,Corporate,3,Footwear,LATAM,Honduras,2015-06-05 00:00:00+01:00,11205.413,0.18,4,399.96,327.98,-317.58047,Central America,Francisco Morazan,PENDING,99.99,2015-06-14 00:00:00+01:00,Standard Class,1
DEBIT,50.39171,48,Water Sports,Columbia,4174.2085,Consumer,7,Fan Shop,Pacific Asia,China,2015-12-23 00:00:00+00:00,24611.352,0.13,1,199.99,173.98647,51.014656,Eastern Asia,Trengganu,COMPLETE,199.99,2016-01-24 00:00:00+00:00,First Class,1
TRANSFER,42.140663,24,Women's Apparel,Caguas,2977.3677,Home Office,5,Golf,Pacific Asia,Filipinas,2015-11-27 00:00:00+00:00,23074.566,0.15,4,200,185.96565,38.637257,Southeast Asia,Qina,PROCESSING,50,2015-12-17 00:00:00+00:00,Second Class,0
PAYMENT,122.27922,25.078308,Girls' Apparel,Middletown,6783.469,Consumer,5,Golf,LATAM,El Salvador,2015-02-06 00:00:00+00:00,6962.832,0.18,5,299.98,260.98,122.64078,Central America,San Salvador,PENDING_PAYMENT,59.99,2015-05-30 00:00:00+01:00,Standard Class,0
TRANSFER,1.0143583,48,CDs ,Lenoir,18128.594,Consumer,9,Discs Shop,Pacific Asia,Australia,2017-12-09 00:00:00+00:00,73853.86,0.12,1,11.426553,10.370004,0.47371504,Oceania,New South Wales,PENDING,11.54,2017-12-21 00:00:00+00:00,First Class,1
CASH,55.99522,48,Water Sports,Caguas,2109.5195,Consumer,7,Fan Shop,Pacific Asia,Thailand,2016-06-29 00:00:00+01:00,37614.043,0.16,1,199.99,173.99,52.760674,Eastern Asia,Kayseri,CLOSED,199.99,2016-07-21 00:00:00+01:00,First Class,1
TRANSFER,12.54442,18,Men's Footwear,Caguas,9512.144,Home Office,4,Apparel,Pacific Asia,China,2016-01-17 00:00:00+00:00,25250.598,0,1,129.99,134.96237,9.884387,Eastern Asia,Risaralda,PENDING,129.99,2016-02-21 00:00:00+00:00,Second Class,0
PAYMENT,-85.09089,24,Women's Apparel,Caguas,517.4672,Consumer,5,Golf,LATAM,Guatemala,2017-06-24 00:00:00+01:00,58134.785,0,1,50,49.995934,-66.29767,Central America,Guatemala,PENDING_PAYMENT,50,2017-05-06 00:00:00+01:00,First Class,1
CASH,19.080725,48,Water Sports,Caguas,8762.919,Consumer,7,Fan Shop,Europe,United Kingdom,2017-08-08 00:00:00+01:00,64764.414,0.02,1,199.99,195.97093,16.661201,Northern Europe,England,CLOSED,199.99,2017-08-07 00:00:00+01:00,Second Class,0
PAYMENT,4.5031376,29,Women's Apparel,Huntington Beach,2766.2302,Consumer,5,Golf,Europe,Nepal,2016-04-28 00:00:00+01:00,60555.29,0.03,2,79.98,73.509125,4.962551,Northern Europe,Marrakech-Tensift-Al Hauz,PENDING_PAYMENT,39.99,2016-11-03 00:00:00+00:00,Standard Class,1
PAYMENT,74.945175,43,Camping & Hiking,Pharr,3377.4854,Consumer,7,Fan Shop,Pacific Asia,Australia,2016-03-08 00:00:00+00:00,29004.871,0.2,1,299.98,239.95508,77.05246,Oceania,New South Wales,PENDING_PAYMENT,299.98,2016-07-12 00:00:00+01:00,Standard Class,0
CASH,26.1393,17,Cleats,Lockport,8474.845,Home Office,4,Apparel,Europe,United Kingdom,2017-09-26 00:00:00+01:00,63866.867,0.09,1,59.99,55.787052,30.361765,Northern Europe,England,CLOSED,59.99,2017-08-09 00:00:00+01:00,Standard Class,1
TRANSFER,10.79064,24,Women's Apparel,Caguas,5564.062,Home Office,5,Golf,Europe,France,2017-04-19 00:00:00+01:00,66792.03,0.16,1,50,42.50769,9.290701,Western Europe,Auvergne-Rhone-Alpes,PENDING,50,2017-09-25 00:00:00+01:00,Standard Class,0
DEBIT,-58.295216,29,Shop By Sport,Caguas,1871.0847,Consumer,5,Golf,Europe,Czech Republic,2015-04-17 00:00:00+01:00,11771.826,0.05,2,79.98,75.64668,-53.92546,Northern Europe,Stockholm,COMPLETE,39.99,2015-06-21 00:00:00+01:00,First Class,1
TRANSFER,4.73201,24,Women's Apparel,Reseda,10648.956,Corporate,5,Golf,Europe,United Kingdom,2015-05-04 00:00:00+01:00,8849.742,0.06,1,50,47.308506,6.994976,Northern Europe,Scotland,PENDING,50,2015-05-07 00:00:00+01:00,Standard Class,1
DEBIT,-4.0622187,48,Water Sports,Caguas,7211.6704,Home Office,7,Fan Shop,Africa,Argelia,2016-12-07 00:00:00+00:00,48919.703,0.25,1,199.99,147,-3.020645,East Africa,Escuintla,COMPLETE,199.99,2017-02-17 00:00:00+00:00,Standard Class,1
PAYMENT,39.078705,18,Men's Footwear,Los Angeles,2633.985,Home Office,4,Apparel,Pacific Asia,Pakistan,2016-05-19 00:00:00+01:00,29639.936,0.07,1,129.99,120.89,35.2462,West Asia,Punjab,PENDING_PAYMENT,129.99,2016-07-16 00:00:00+01:00,Standard Class,1
DEBIT,112.767685,45,Fishing,Caguas,4181.2725,Home Office,7,Fan Shop,Europe,United Kingdom,2015-06-22 00:00:00+01:00,12644.496,0.25,1,399.98,317.71338,112.314445,Northern Europe,Scotland,COMPLETE,399.98,2015-01-05 00:00:00+00:00,Standard Class,0
DEBIT,19.294912,48,Water Sports,Crown Point,7017.996,Consumer,7,Fan Shop,Pacific Asia,Indonesia,2015-02-11 00:00:00+00:00,22588.35,0.02,1,199.99,193.99,23.289524,Southeast Asia,Dublin South,COMPLETE,199.99,2015-07-25 00:00:00+01:00,Standard Class,1
TRANSFER,89.2436,45,Fishing,Caguas,1497.5247,Home Office,7,Fan Shop,Pacific Asia,Filipinas,2016-07-05 00:00:00+01:00,34601.598,0,1,399.98,395.98,87.34928,Southeast Asia,Extreme-Nord,PROCESSING,399.98,2016-11-23 00:00:00+00:00,First Class,1
DEBIT,10.471704,48,Water Sports,Yonkers,3828.252,Consumer,7,Fan Shop,Pacific Asia,Indonesia,2016-02-09 00:00:00+00:00,23661.473,0.2,1,199.99,163.99,12.240935,Southeast Asia,Central Java,COMPLETE,199.99,2016-01-10 00:00:00+00:00,Standard Class,1
TRANSFER,15.544002,40,Electronics,El Paso,7603.2183,Home Office,6,Outdoors,Pacific Asia,Indonesia,2016-06-21 00:00:00+01:00,28637.828,0.18,5,239.96,199.17,16.588295,Southeast Asia,Jakarta,PENDING,49.98,2016-03-09 00:00:00+00:00,Second Class,1
DEBIT,-35.709152,75,Video Games,Lawrenceville,19932.324,Corporate,9,Discs Shop,Pacific Asia,Japan,2017-12-26 00:00:00+00:00,76564.414,0.2,1,39.75,31.408052,-37.04647,Eastern Asia,Harjumaa,COMPLETE,39.99,2018-01-18 00:00:00+00:00,Standard Class,0
DEBIT,38.155277,18,Men's Footwear,Caguas,6494.097,Consumer,4,Apparel,LATAM,Mexico,2017-02-19 00:00:00+00:00,54799.66,0.07,1,129.99,119.976425,39.470592,Central America,Yucatan,COMPLETE,129.99,2017-02-21 00:00:00+00:00,Standard Class,1
TRANSFER,14.838549,24,Women's Apparel,Chesapeake,6770.9585,Consumer,5,Golf,Europe,Denmark,2015-06-26 00:00:00+01:00,19390.355,0,1,50,49.943466,17.054905,Northern Europe,Alagoas,PENDING,50,2015-10-31 00:00:00+00:00,Second Class,1
DEBIT,80.028145,48,Water Sports,North Hills,3745.8625,Consumer,7,Fan Shop,Africa,Israel,2016-05-10 00:00:00+01:00,47816.273,0.16,1,199.99,169.99,84.73728,East Africa,Gauteng,COMPLETE,199.99,2016-12-24 00:00:00+00:00,Standard Class,1
TRANSFER,62.397053,24,Women's Apparel,Philadelphia,9945.068,Consumer,5,Golf,LATAM,Nicaragua,2017-09-19 00:00:00+01:00,54764.88,0.06,3,150,136.46445,59.02351,Central America,Chinandega,PENDING,50,2017-03-13 00:00:00+00:00,Standard Class,1
CASH,-57.200096,17,Cleats,Huntington Station,5693.2603,Consumer,4,Apparel,USCA,United States,2016-07-02 00:00:00+01:00,34321.19,0.03,1,59.99,56.223198,-20.909517,East of USA,Pennsylvania,CLOSED,59.99,2016-06-03 00:00:00+01:00,Standard Class,1
DEBIT,50.095398,18,Men's Footwear,New York,8206.713,Home Office,4,Apparel,LATAM,Mexico,2015-01-21 00:00:00+00:00,1211.3014,0,1,129.99,136.18031,48.391018,Central America,Guerrero,COMPLETE,129.99,2015-03-20 00:00:00+00:00,Standard Class,1
DEBIT,-11.15113,43,Camping & Hiking,Spring,517.6692,Corporate,7,Fan Shop,Europe,Spain,2016-08-06 00:00:00+01:00,44712.613,0.02,1,299.98,293.98,-9.476924,Southern Europe,Balikesir,COMPLETE,299.98,2016-09-18 00:00:00+01:00,Standard Class,0
DEBIT,143.1423,9,Cardio Equipment,Caguas,1738.9438,Consumer,3,Footwear,LATAM,Peru,2015-06-10 00:00:00+01:00,9711.904,0,5,499.95,496.53625,135.18356,South America,Michoacan,ON_HOLD,99.99,2015-05-19 00:00:00+01:00,First Class,1
PAYMENT,-424.6704,43,Camping & Hiking,Mesa,11971.51,Corporate,7,Fan Shop,LATAM,Argentina,2017-11-16 00:00:00+00:00,57635.855,0.15,1,299.98,257.66458,-451.07367,South America,Buenos Aires,PENDING_PAYMENT,299.98,2017-06-07 00:00:00+01:00,Standard Class,1
TRANSFER,127.54838,37,Golf Shoes,Saint Louis,5008.586,Consumer,6,Outdoors,Europe,France,2017-07-25 00:00:00+01:00,63692.125,0.12,5,299.98,290.95,127.58333,Western Europe,Khyber Pakhtunkhwa,PROCESSING,99.99,2017-08-25 00:00:00+01:00,Standard Class,1
TRANSFER,57.802734,48,Water Sports,Oakland,1256.0133,Corporate,7,Fan Shop,Pacific Asia,India,2015-12-28 00:00:00+00:00,25665.39,0.15,1,199.99,173.84378,61.14765,South Asia,Uusimaa,PENDING,199.99,2016-01-04 00:00:00+00:00,Standard Class,0
CASH,4.323357,17,Cleats,Moreno Valley,4616.9976,Corporate,4,Apparel,Europe,Austria,2015-08-20 00:00:00+01:00,14571.509,0.06,2,119.98,115.17045,5.0249505,Western Europe,Vienna,CLOSED,59.99,2015-08-10 00:00:00+01:00,Standard Class,1
TRANSFER,31.851791,18,Men's Footwear,Escondido,9826.017,Corporate,4,Apparel,Pacific Asia,China,2016-08-28 00:00:00+01:00,28415.523,0.25,1,129.99,97.653336,33.142754,Eastern Asia,Alabama,PENDING,129.99,2016-02-24 00:00:00+00:00,First Class,1
DEBIT,-41.36686,18,Men's Footwear,Caguas,3841.34,Corporate,4,Apparel,LATAM,Mexico,2017-03-01 00:00:00+00:00,53642.26,0.2,1,129.99,100.78,-62.98065,Central America,Federal District,COMPLETE,129.99,2017-03-12 00:00:00+00:00,Standard Class,0
DEBIT,39.047123,17,Cleats,Buena Park,1498.6338,Home Office,4,Apparel,Pacific Asia,Australia,2016-03-31 00:00:00+01:00,26624.092,0.01,2,119.98,119.97862,39.00577,Oceania,New South Wales,PENDING_PAYMENT,59.99,2016-03-05 00:00:00+00:00,Standard Class,1
PAYMENT,67.48319,17,Cleats,Caguas,4571.2246,Home Office,4,Apparel,LATAM,Angola,2015-04-14 00:00:00+01:00,5718.5327,0.25,4,239.96,179.99,68.04717,Caribbean,Katsina,PENDING_PAYMENT,59.99,2015-01-21 00:00:00+00:00,Second Class,1
PAYMENT,61.739983,24,Women's Apparel,Philadelphia,1366.7009,Consumer,5,Golf,LATAM,Mexico,2015-04-11 00:00:00+01:00,7059.3296,0.04,5,250,239.96222,57.66749,Central America,Ohio,PENDING_PAYMENT,50,2015-04-07 00:00:00+01:00,Standard Class,0
DEBIT,45.59071,45,Fishing,Caguas,3845.7646,Consumer,7,Fan Shop,Europe,United Kingdom,2015-04-19 00:00:00+01:00,18196.643,0.07,1,399.98,377.98,45.230152,Northern Europe,England,COMPLETE,399.98,2015-06-11 00:00:00+01:00,First Class,1
DEBIT,73.896095,48,Water Sports,Caguas,2611.988,Consumer,7,Fan Shop,LATAM,Brazil,2015-03-10 00:00:00+00:00,4479.0176,0.18,1,199.99,163.98439,76.4631,South America,Para,COMPLETE,199.99,2015-03-11 00:00:00+00:00,First Class,1
DEBIT,78.97812,17,Cleats,O Fallon,4691.7915,Corporate,4,Apparel,LATAM,Panama,2017-02-07 00:00:00+00:00,51963.098,0,3,179.97,179.99902,79.82538,Central America,Panama,ON_HOLD,59.99,2016-12-20 00:00:00+00:00,Standard Class,1
PAYMENT,12.827015,24,Women's Apparel,Bronx,787.9777,Home Office,5,Golf,Pacific Asia,Australia,2016-01-26 00:00:00+00:00,28543.535,0.13,2,100,84.23627,12.335093,Oceania,Victoria,PENDING_PAYMENT,50,2015-11-24 00:00:00+00:00,Standard Class,0
DEBIT,19.179268,24,Women's Apparel,Dallas,1219.2983,Consumer,5,Golf,USCA,United States,2016-07-09 00:00:00+01:00,37016.965,0.2,2,100,79.994545,24.535122,US Center ,Michigan,COMPLETE,50,2016-05-01 00:00:00+01:00,Standard Class,1
TRANSFER,11.032987,46,Indoor/Outdoor Games,Strongsville,6049.4575,Corporate,7,Fan Shop,Pacific Asia,New Zealand,2016-04-06 00:00:00+01:00,28837.416,0.09,1,49.98,45.490383,11.875829,Oceania,Wellington,PENDING,49.98,2016-01-27 00:00:00+00:00,Second Class,1
DEBIT,50.298573,24,Women's Apparel,Caguas,7385.5747,Consumer,5,Golf,Europe,Spain,2015-01-21 00:00:00+00:00,12519.367,0.09,4,199.99,175.99,51.847443,Southern Europe,Catalonia,COMPLETE,50,2015-05-26 00:00:00+01:00,Standard Class,1
TRANSFER,10.954661,18,Men's Footwear,Strongsville,4036.0166,Consumer,4,Apparel,LATAM,Dominican Republic,2017-04-16 00:00:00+01:00,54095.844,0.15118304,1,129.99,107.89,12.550587,Caribbean,Santo Domingo,PROCESSING,129.99,2017-06-03 00:00:00+01:00,Same Day,1
DEBIT,-205.92659,45,Fishing,Caguas,5917.8887,Consumer,7,Fan Shop,Europe,Germany,2017-09-08 00:00:00+01:00,67323.234,0.12,1,399.98,347.98,-170.38501,Western Europe,North Rhine-Westphalia,COMPLETE,399.98,2017-07-22 00:00:00+01:00,Standard Class,0
DEBIT,79.87584,24,Women's Apparel,El Cajon,4787.0986,Corporate,5,Golf,Europe,Italy,2017-07-30 00:00:00+01:00,63823.01,0.15,4,200,174.57,78.89912,Southern Europe,Emilia-Romagna,COMPLETE,50,2017-08-06 00:00:00+01:00,Standard Class,1
CASH,97.45824,9,Cardio Equipment,Longview,728.97986,Consumer,3,Footwear,Pacific Asia,Thailand,2016-05-14 00:00:00+01:00,27263.11,0.09,3,249.9,239.93222,92.138565,Southeast Asia,Bangkok,CLOSED,99.99,2016-01-27 00:00:00+00:00,Second Class,1
DEBIT,19.881536,29,Golf Apparel,Union City,714.4138,Consumer,6,Outdoors,LATAM,Dominican Republic,2015-09-12 00:00:00+01:00,8173.7793,0.12,3,59.978767,53.941124,18.061922,Caribbean,Santo Domingo,COMPLETE,21.013557,2016-03-06 00:00:00+00:00,Standard Class,1
TRANSFER,-2.9479566,18,Men's Footwear,Caguas,1967.9742,Consumer,4,Apparel,LATAM,Brazil,2017-05-21 00:00:00+01:00,59738.527,0.15660425,1,129.99,109.19,1.3539008,South America,Sao Paulo,PROCESSING,129.99,2017-06-11 00:00:00+01:00,Second Class,0
DEBIT,112.72773,48,Water Sports,Tucson,12167.883,Consumer,7,Fan Shop,Europe,Austria,2017-10-02 00:00:00+01:00,71942.24,0.01,1,250,251.98,117.58192,Western Europe,Vienna,COMPLETE,299.98,2017-10-02 00:00:00+01:00,First Class,1
TRANSFER,48.292572,9,Cardio Equipment,Greenville,4432.792,Consumer,3,Footwear,USCA,United States,2016-08-08 00:00:00+01:00,29651.688,0.15,2,199.98,169.99956,49.762707,East of USA,Delaware,PENDING,70,2016-04-27 00:00:00+01:00,Standard Class,1
PAYMENT,48.88122,29,Shop By Sport,Tucson,4343.2393,Consumer,5,Golf,Europe,Germany,2017-09-17 00:00:00+01:00,65832.32,0.15,4,149.94,124.79,50.121925,Western Europe,Hamburg,PENDING_PAYMENT,39.99,2017-07-20 00:00:00+01:00,Standard Class,1
CASH,74.50649,17,Cleats,Caguas,1410.2814,Consumer,4,Apparel,Europe,Sweden,2015-03-25 00:00:00+00:00,21315.535,0.2,5,299.95,245.74478,78.005264,Northern Europe,Stockholm,CLOSED,59.99,2015-08-28 00:00:00+01:00,Standard Class,0
PAYMENT,46.981945,24,Women's Apparel,Lynn,4738.849,Corporate,5,Golf,Europe,Italy,2015-08-09 00:00:00+01:00,13862.933,0.04,3,150,130.46431,51.366722,Southern Europe,Ternopil,PENDING_PAYMENT,50,2015-10-01 00:00:00+01:00,Standard Class,0
PAYMENT,-28.446342,48,Water Sports,Caguas,189.50423,Home Office,7,Fan Shop,Pacific Asia,Thailand,2015-08-18 00:00:00+01:00,21106.576,0.2,1,199.99,151.17682,-23.820477,Southeast Asia,Bangkok,PENDING_PAYMENT,199.99,2015-10-23 00:00:00+01:00,Standard Class,1
CASH,30.964787,46,Indoor/Outdoor Games,Caguas,12000.018,Corporate,7,Fan Shop,Europe,Italy,2017-07-30 00:00:00+01:00,64885.168,0.04,2,99.96,96.98704,28.373343,Southern Europe,Tuscany,CLOSED,49.98,2017-07-01 00:00:00+01:00,Standard Class,0
DEBIT,-8.003409,48,Water Sports,Philadelphia,5754.878,Home Office,7,Fan Shop,Europe,United Kingdom,2017-03-06 00:00:00+00:00,68078.805,0.13,1,199.99,174.34326,-16.312595,Northern Europe,England,COMPLETE,199.99,2017-09-10 00:00:00+01:00,Standard Class,1
PAYMENT,33.12367,17,Cleats,Caguas,5803.878,Consumer,4,Apparel,Pacific Asia,Australia,2015-12-27 00:00:00+00:00,25025.797,0.16,2,119.98,100.01554,34.462963,Oceania,Fars,PENDING_PAYMENT,59.99,2015-12-19 00:00:00+00:00,Standard Class,1
DEBIT,44.177547,18,Men's Footwear,La Habra,4785.6562,Consumer,4,Apparel,USCA,United States,2016-05-05 00:00:00+01:00,36805.25,0.04,1,129.99,123.49,41.751686,US Center ,Bistrita-Nasaud,COMPLETE,129.99,2016-09-25 00:00:00+01:00,Standard Class,1
PAYMENT,5.453244,17,Cleats,Modesto,923.94037,Consumer,4,Apparel,USCA,United States,2016-05-13 00:00:00+01:00,36195.062,0.2,2,119.98,97.49,7.759361,South of  USA ,Florida,PENDING_PAYMENT,59.99,2016-08-24 00:00:00+01:00,Standard Class,0
DEBIT,87.92253,24,Women's Apparel,Caguas,6462.1924,Consumer,5,Golf,LATAM,Mexico,2017-05-01 00:00:00+01:00,57770.53,0.13,5,250,215.83372,85.93515,Central America,Federal District,COMPLETE,50,2017-09-04 00:00:00+01:00,Standard Class,1
TRANSFER,10.804222,26,Golf Balls,Los Angeles,6275.2656,Home Office,5,Golf,Pacific Asia,Australia,2015-12-26 00:00:00+00:00,24688.906,0.04,3,200,201.95969,12.634251,Oceania,Western Australia,PROCESSING,59.99,2016-02-07 00:00:00+00:00,Standard Class,1
DEBIT,70.16913,48,Water Sports,Aguadilla,11086.284,Corporate,7,Fan Shop,Europe,Belgium,2016-06-21 00:00:00+01:00,6869.988,0.1,1,199.99,176.31035,66.08475,Western Europe,Limburg,COMPLETE,199.99,2016-03-03 00:00:00+00:00,Standard Class,1
